x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,volume ,eccentricity,min_area
-0.5555,-0.8055,0.8005,-0.9725,0.4955,0.5925,-0.9685,0.3945,-0.4705,-0.5085,11.73106114,0.767976995,0.007916264
-0.6655,0.5405,0.4755,-0.8345,0.1985,-0.4665,0.7875,0.0795,0.8125,-0.1565,11.7224857,0.742111243,0.028671225
0.0455,-0.1395,-0.2125,-0.8855,-0.7315,0.2215,-0.5165,-0.0745,-0.2605,0.3145,11.74330466,0.478932003,0.008201544
-0.2575,0.5295,0.6445,-0.0435,0.7485,-0.7875,-0.5415,0.5995,-0.3335,0.1885,11.93435846,0.575787093,0.00118836
0.0445,-0.5005,0.0435,-0.6485,0.2025,-0.5085,0.6775,0.6845,0.1655,0.5655,11.7672012,0.768604209,0.004658063
-0.1685,-0.5065,-0.4895,-0.3345,0.5555,-0.0265,0.8235,-0.4425,-0.9675,-0.3305,12.1009061,0.621158487,0.138297597
0.6875,-0.7675,-0.6895,-0.5575,-0.4005,0.7045,-0.2895,-0.6145,-0.3305,0.2345,11.73215449,0.444234854,0.006397741
-0.6075,0.9335,-0.6075,0.4435,0.5115,-0.1755,0.7725,-0.7905,0.8955,-0.8395,11.72257401,1.079375559,0.001960423
-0.2385,0.6865,-0.7995,0.8115,-0.0165,0.4175,-0.4025,-0.3875,-0.0505,0.1235,11.72059957,0.361397617,0.001095657
0.5875,0.5435,-0.6135,0.4755,-0.6875,0.9695,-0.6915,0.3485,0.6055,0.9875,11.89622216,0.663168918,0.1237002
0.8225,0.1125,-0.1955,-0.2805,-0.1815,0.8155,0.9135,0.5435,-0.8865,-0.6905,11.91863408,0.570303698,0.177077472
0.2905,-0.8805,0.6965,0.9845,-0.6065,0.8775,0.2565,0.4175,0.5465,-0.1305,11.72092493,0.41897006,2.04E-05
0.7875,0.3005,0.0315,-0.1985,-0.8845,-0.5175,-0.7945,0.6955,-0.4485,-0.7675,11.74387597,0.780627747,0.126765995
-0.5045,-0.4715,0.1725,0.7515,0.3955,0.5775,0.3855,0.4505,-0.6795,0.4615,11.9182187,0.487458298,0.12340393
-0.6375,-0.2635,0.5175,0.5975,0.5485,-0.3165,0.6815,-0.9365,-0.4165,-0.6705,11.80983816,0.94702871,0.019361461
-0.5365,0.9735,0.6125,-0.5115,-0.9905,0.1335,0.1795,0.4715,-0.8845,-0.9565,11.78653271,0.191129537,0
0.8335,0.5765,0.5985,-0.9485,0.6455,0.6235,0.9845,-0.7895,-0.7255,0.4945,11.81118064,0.730694327,0.175077523
-0.0665,-0.3375,0.4975,-0.0485,0.7975,-0.1935,-0.7375,0.2195,-0.8615,-0.3175,11.82245546,0.63510532,0.007909595
-0.1775,0.9665,0.1145,-0.9475,-0.4265,0.9455,0.3175,0.6125,0.3535,-0.5595,11.76957069,0.469833988,0.037423072
0.3485,-0.1215,-0.2215,-0.8265,0.6975,-0.7595,-0.8415,0.9485,-0.6075,-0.5625,11.76222126,0.818174783,0.125462171
0.7105,0.6965,0.4115,0.0495,-0.7855,-0.8315,-0.8605,-0.3865,0.7835,0.1305,12.05634697,0.605022814,0.067343752
-0.9985,-0.7685,0.2405,0.2585,0.3975,0.5765,-0.6435,0.9945,0.5845,0.3535,11.74965033,0.876742869,0
-0.8045,-0.9675,0.4385,-0.9775,-0.0915,-0.4105,0.4735,-0.1305,-0.5705,-0.5575,11.79744464,0.320937896,0.040487648
0.1795,0.3845,-0.7235,0.7255,-0.8365,0.2345,0.0055,-0.0935,0.4775,0.1215,11.72182441,0.03869974,0.026819625
-0.6815,0.1965,-0.2285,-0.5935,0.5005,0.4005,0.3525,-0.6015,-0.7135,-0.7755,11.73514739,0.576194628,0.043894714
0.5155,-0.6075,0.1875,0.8145,-0.2675,0.7925,-0.5495,-0.2255,0.6895,0.1475,11.75006966,0.268322411,0.033783644
0.1875,-0.9885,0.5765,0.8725,0.4005,0.0335,0.6735,-0.9665,0.9785,-0.5635,11.73283617,1.068408848,0.000122058
0.9255,0.4915,-0.2025,0.7895,-0.5405,0.4315,-0.7505,0.1505,0.5755,0.0925,11.96033993,0.491861307,0.127256434
-0.7095,0.9535,0.6845,-0.5365,-0.5455,-0.3785,-0.1115,0.2655,0.7675,0.5035,11.73278363,0.270551236,0.001093258
-0.7305,-0.2705,-0.7075,-0.4025,-0.6815,-0.0225,0.3975,-0.7535,-0.9515,0.1285,11.74893762,0.507653165,0.088388666
0.1545,0.4595,-0.6645,0.1395,-0.3215,-0.6355,0.9945,-0.0465,0.6135,0.2645,11.81063283,0.806082712,0.001491513
0.7595,0.7605,0.8645,0.4605,0.2565,-0.9895,-0.8055,0.8505,-0.1735,0.4075,11.93082101,0.867790769,0.154559199
0.3895,-0.8125,-0.6705,0.5285,0.4635,-0.6785,-0.2925,0.0585,-0.6455,0.3355,11.73309728,0.305164941,0
0.6815,-0.4125,0.2785,0.8155,0.7045,-0.9265,-0.3475,-0.6245,0.7715,-0.0085,11.73933156,0.514960277,0.164434348
-0.7215,0.1375,0.3815,-0.8215,-0.5655,-0.5365,0.2645,0.7335,0.0525,0.8345,11.8705404,0.664932501,0.137383643
0.3175,0.5375,-0.9185,0.3765,-0.7865,0.2075,-0.4345,-0.8105,-0.1355,0.3915,11.73750027,0.615663009,0.105857621
-0.9325,0.9875,-0.0505,-0.7035,-0.0015,-0.1495,0.2715,-0.7375,0.3775,-0.3245,11.72135295,0.658657947,0.031420387
-0.7925,-0.2865,-0.8255,0.1895,-0.3745,-0.0445,0.9215,0.0455,0.6325,-0.8835,11.72334718,0.764103909,0.064091421
-0.0585,-0.0105,0.7965,-0.3705,-0.8085,0.3035,-0.8045,-0.2855,0.8035,0.1955,11.99491913,0.504031089,0.121820798
-0.0195,0.9965,0.4485,-0.4655,0.6345,-0.7745,-0.0895,0.4445,0.8335,0.5855,11.73359582,0.403548462,0
-0.6735,-0.7085,0.4305,-0.8085,0.4985,-0.8115,0.7585,-0.9845,0.2325,-0.4285,11.79108655,1.059546277,0.025692289
-0.4015,-0.0855,0.6235,0.3825,0.7915,0.4995,-0.8955,-0.6475,0.7455,-0.8895,11.72232371,0.719346625,0.086204569
-0.0245,0.3585,-0.1735,-0.3605,0.0985,-0.1685,-0.0745,0.7395,-0.8105,-0.7015,11.83425709,0.437649299,0.132669755
0.4055,-0.2075,0.8055,0.7855,0.6555,0.7895,-0.4725,-0.8075,-0.2775,-0.5175,11.98216209,0.724568862,0.00871711
0.4105,0.9525,-0.5355,-0.8355,-0.3225,-0.1395,-0.2855,-0.7125,0.4055,-0.4675,11.74790581,0.631781877,0.091499078
-0.4715,0.8565,-0.6665,-0.1665,-0.6865,0.9965,-0.0965,-0.6235,-0.6595,-0.8795,11.84391434,0.593701089,0.135515345
0.6985,-0.2095,-0.1475,-0.1615,0.3245,-0.9515,0.2065,-0.2885,0.2305,0.5485,11.73957248,0.272114534,0.0503266
0.4985,-0.3125,-0.7955,-0.9615,0.1555,-0.9455,-0.3325,-0.9355,0.4575,-0.6715,11.7755903,0.888748182,0
-0.5275,-0.0615,0.9265,-0.3085,0.3295,-0.6725,-0.9815,0.1575,0.2795,-0.1045,11.71833898,0.598622312,0.097865872
0.5675,0.2495,-0.1565,-0.2245,-0.6615,0.3275,-0.4015,0.2535,-0.3375,-0.5745,11.81446808,0.41261724,0.03488687
0.9825,-0.1935,0.2315,0.7285,0.1315,-0.3725,-0.8815,-0.8215,0.6655,-0.1425,11.81117483,0.808576576,0.164153189
-0.1535,0.0495,0.3545,-0.0175,0.5185,0.6525,0.1805,-0.3025,0.9875,-0.8825,11.72738701,0.519837987,0.062250397
-0.5375,-0.3205,-0.3825,-0.8835,0.4435,0.5485,0.5525,-0.2325,0.3335,-0.7575,11.72256169,0.57063944,0.000788489
-0.6975,-0.3685,0.3645,0.2605,0.8125,0.4605,0.9695,-0.9065,-0.1455,-0.3765,11.71992261,0.985608186,0.035460975
-0.0145,0.9705,-0.5045,-0.3975,0.1175,-0.9195,0.3715,-0.8595,-0.4035,-0.6995,11.80474146,0.850616766,0.014440971
-0.2475,-0.5135,0.7695,-0.7895,-0.5335,0.0425,0.0515,0.2695,-0.7705,-0.4955,11.79517747,0.187362607,0.053766998
0.6195,0.3885,0.4125,0.0205,0.6325,0.0265,-0.9435,0.5505,-0.7585,0.5895,11.91653714,0.936959301,0.000637779
0.6565,-0.5485,-0.2685,0.9865,0.3845,0.0785,-0.6595,0.3755,0.0225,0.6135,11.72289258,0.583296658,0.042244863
0.5195,-0.0185,-0.1935,-0.6575,-0.6005,-0.8695,-0.2085,-0.1865,-0.4355,-0.9695,11.72653205,0.503936662,0.012006094
0.1985,0.3795,0.2215,0.0125,-0.7685,-0.9335,0.7025,0.8575,-0.4255,-0.7625,11.72163665,0.487420139,0.159192784
-0.1935,0.5735,0.4635,-0.8235,0.9825,-0.8135,0.9715,0.3815,-0.3545,0.4215,11.72919465,0.74552544,0.053593276
0.0655,0.3355,-0.2315,0.8025,0.2795,-0.1155,-0.3295,-0.5785,-0.8325,0.7775,11.86066205,0.482329622,0.130169759
0.0245,-0.4735,0.7005,0.1975,-0.7445,0.8985,-0.7275,0.8805,0.2145,-0.7185,12.32133776,0.808006864,0.041489441
0.2665,-0.9895,0.0545,-0.5705,0.6305,-0.4555,-0.4995,0.2365,-0.8785,-0.7545,11.7187397,0.485146869,0.070766963
-0.3385,0.3505,-0.6585,-0.4945,-0.0995,0.3705,-0.1365,-0.6915,-0.3705,0.1065,11.72033788,0.467526459,0.037387121
-0.9085,-0.3975,0.5285,-0.0745,-0.5215,0.3135,0.7275,0.7345,-0.5805,-0.1315,11.73788123,0.61958466,0.144173749
0.2745,0.8115,0.5495,0.5895,-0.2655,0.3215,-0.9505,-0.9585,-0.5665,0.0395,11.7241172,1.028543631,0.152821695
0.0695,-0.9935,-0.6265,-0.3775,-0.9705,0.9235,0.4595,0.9715,-0.2905,0.5965,11.75036555,0.907562111,0
-0.0445,-0.8205,-0.7285,-0.6065,0.1425,-0.7195,0.5415,0.6355,0.2355,-0.6495,11.71718887,0.504704398,0.135725836
0.5315,0.4515,0.1015,0.5565,0.3945,0.0535,0.0185,-0.5825,0.3265,-0.8185,11.7215195,0.591765476,0.145181991
0.4565,0.3645,0.6555,0.5235,-0.6445,-0.0555,-0.6855,-0.1035,-0.2025,0.7675,11.89577625,0.588127546,0
0.3635,-0.0905,0.6415,0.8835,-0.5235,-0.3015,-0.0885,0.6755,-0.5285,-0.6155,11.74849785,0.388158952,0.07152533
0.7715,0.2335,-0.8615,-0.0785,-0.3255,0.8935,-0.8175,-0.0515,-0.6355,-0.1615,11.75255032,0.737150826,0.106890133
-0.7445,-0.2305,0.4355,-0.8255,0.5515,0.6005,-0.2605,0.8025,-0.9865,-0.2885,11.79965187,0.663127301,0.046315686
0.8505,-0.5145,-0.5555,0.3495,-0.7735,0.1515,0.9555,0.8975,0.8645,0.6985,12.01056483,1.143407139,0.132504046
-0.5655,0.5225,0.2375,0.4125,-0.2155,0.4125,0.3075,-0.2105,-0.0595,-0.3035,11.71955967,0.255443573,0.040218082
-0.2315,-0.2605,-0.6885,0.7075,-0.3645,-0.1575,0.2195,0.6695,-0.0225,-0.6775,11.75992676,0.340635678,0.1194574
-0.2855,-0.9295,-0.8195,0.0645,-0.8275,-0.4185,0.8105,-0.0105,0.2065,-0.4005,11.82489145,0.564799207,0.024398346
0.0755,-0.5715,0.1215,-0.7195,0.5045,-0.1885,0.7475,0.9745,0.3485,0.2625,11.72577142,0.966136282,0.142002295
-0.7395,0.6075,0.3025,0.7435,-0.7875,0.8295,0.0685,0.4915,0.3635,-0.7315,11.76198576,0.260862232,0
-0.7805,0.7955,-0.0815,-0.4735,0.5465,0.1375,-0.0115,-0.5575,-0.5695,-0.5325,11.71953604,0.500693652,0.113312048
0.1095,0.2245,-0.6195,0.5985,-0.4045,-0.8125,0.1555,0.0095,-0.6175,0.3095,11.71659121,0.058845297,0
0.9435,0.4625,0.5235,-0.3385,-0.3935,-0.4465,-0.0535,-0.2755,-0.0425,0.7645,11.83475301,0.096089393,0.003250198
-0.7425,-0.4845,0.4135,-0.7345,-0.2615,0.6425,0.1905,-0.8355,-0.8015,-0.8055,11.73995317,0.701510611,0.017490691
0.0225,-0.2215,0.2535,0.0675,-0.3035,-0.5095,-0.1415,-0.0405,-0.8255,-0.0255,11.74728998,0.311577496,0.070688414
-0.2535,-0.2715,-0.2985,-0.4755,0.1755,-0.5225,-0.8595,0.7045,-0.7635,0.5285,11.89060027,0.9473686,0.005357939
0.9275,0.3085,0.3755,0.5535,0.0905,-0.1005,0.3995,-0.4495,-0.7975,0.1405,11.91942816,0.33848649,0.158657171
0.9505,-0.7805,0.1985,-0.2925,-0.7825,-0.9385,-0.2045,0.5665,0.8485,0.7135,11.74660249,0.465375517,0.007242819
-0.1595,-0.3755,0.2075,-0.2435,0.0925,-0.3545,0.4455,0.3635,0.4115,-0.7245,11.75432857,0.419044436,0.132701712
0.7735,-0.5255,-0.2275,0.5965,0.3915,-0.2255,-0.8425,0.3505,0.0455,0.6245,11.72839725,0.653320345,0.054216827
0.0315,-0.0005,-0.6475,0.8525,-0.7995,0.4965,0.1485,-0.3745,-0.1505,0.5265,11.71955393,0.106276787,0.073471166
0.7145,-0.8935,-0.7365,-0.4575,-0.6885,0.1215,0.1015,0.7245,0.8055,0.4025,11.71631996,0.63170519,0.02697
-0.1125,-0.4235,0.6465,-0.1965,0.9255,0.1865,0.6965,-0.5895,-0.6625,-0.4855,11.82430925,0.668016747,0.131800334
0.4755,-0.3615,0.4405,-0.5005,-0.1105,0.9065,-0.6075,0.9315,-0.8145,-0.3005,11.88432383,0.917145815,0.078631159
0.4695,-0.9595,0.2235,0.4985,-0.1585,0.8135,0.7905,-0.7355,-0.3565,0.5295,11.71735113,0.569049326,0.133571804
0.0265,0.1985,0.9885,0.7745,0.8555,0.4465,-0.3155,-0.3155,0.2315,-0.3855,11.77246724,0.28197514,0.03363184
0.0725,0.9105,0.4705,-0.2205,-0.0255,-0.9485,-0.9205,0.2265,-0.5155,-0.1745,11.79518978,0.762908325,0.008442372
-0.2975,0.2935,-0.9195,0.1165,0.4825,-0.3735,0.2155,0.1285,-0.9105,-0.3565,11.84627213,0.00964763,0.043412567
0.7405,0.2685,-0.8835,0.9205,-0.2355,0.2275,-0.5505,-0.8965,0.5995,0.6845,11.85397216,0.573956327,0.124846015
0.4075,0.4975,-0.5635,-0.5415,-0.9775,-0.3765,0.0765,0.4295,-0.5635,0.9125,11.73842882,0.483666165,0.001252057
0.5365,0.9005,0.4165,-0.4405,-0.4535,0.4255,-0.0705,-0.4405,0.9775,-0.5995,11.73516666,0.426641212,0.005698526
-0.8345,-0.3725,-0.2785,0.1665,-0.0675,-0.1655,0.1465,-0.9115,-0.4295,-0.4425,11.7283832,0.750031235,0.028649853
-0.8285,-0.4745,-0.3975,0.1805,0.9325,0.2885,0.8435,0.0965,0.7515,0.2045,11.73972535,0.841846561,0
-0.6445,0.3425,0.0365,0.6765,-0.0695,-0.0915,-0.0155,0.1005,-0.7195,0.9055,11.887134,0.309889597,0.140289922
-0.4565,0.1335,0.2915,0.0875,0.1085,-0.7605,-0.2475,-0.4455,-0.1005,-0.3545,11.72271131,0.489252053,0.109013668
0.6335,0.6805,-0.9045,0.1645,0.2275,-0.9555,0.1755,0.9265,0.7845,0.7445,11.90524661,0.79474057,0.008249294
-0.4645,-0.2695,0.4175,0.4825,0.1375,-0.1025,-0.9545,0.8345,0.7605,0.0965,11.76418472,0.789116558,0.118213827
-0.5305,0.6585,-0.3035,-0.6315,0.4385,-0.3905,-0.4405,-0.7485,-0.7485,0.4355,11.75987059,0.64300172,0.085849724
-0.0105,-0.1115,0.2135,0.1585,0.6125,0.7655,0.5495,0.6095,0.6995,0.9985,11.75982715,0.918075935,0.031124374
-0.2255,-0.0295,0.4765,0.7395,-0.4295,-0.2575,0.7815,0.3895,-0.4105,0.3195,11.7165898,0.528480884,0.049114667
0.5765,0.9505,0.9145,0.1575,0.8895,0.9315,-0.8545,-0.9055,0.9235,0.7785,11.71625227,0.50343183,0.182565383
0.7975,0.0565,0.6045,-0.2965,-0.4835,0.2145,-0.3975,-0.2865,0.1545,0.4315,11.78291734,0.300460044,0.004682089
0.0115,0.6685,0.0375,0.4855,0.8255,0.7825,-0.4925,0.3135,0.0375,-0.0665,11.76405845,0.385425626,0.007415274
0.9005,-0.5045,0.1155,-0.9445,0.5935,0.2925,0.2205,-0.8495,-0.0615,0.2905,11.72403827,0.543424537,0.000732311
-0.2745,-0.9825,0.4825,-0.5495,0.5215,0.3005,-0.0715,0.9645,-0.2075,-0.0375,11.7384017,0.697656569,0.008692987
0.0395,-0.0465,0.9495,0.6255,0.8915,-0.4165,0.0095,0.6345,-0.7905,-0.9645,11.76660389,0.235134451,0.133658691
0.6665,-0.7375,0.2285,-0.4485,-0.0515,0.8585,-0.7235,-0.9855,-0.0545,0.5235,11.7213132,0.725412792,0.032167204
0.0435,0.0895,-0.7125,-0.4355,0.9835,0.7555,-0.6325,-0.3195,0.4525,-0.9895,11.75179458,0.44981061,0
0.4285,-0.3585,0.3245,-0.1735,0.2395,-0.9175,-0.2345,0.9915,0.5235,-0.0855,11.75945861,0.602288994,0.158615482
-0.8975,0.2065,-0.5225,0.3835,-0.4035,0.7405,-0.7635,-0.5695,0.0325,-0.3125,11.73623972,0.692499683,0.009326143
-0.9015,0.2955,0.8495,0.7615,0.4515,-0.5785,0.0805,-0.1625,-0.1145,0.6075,11.75715002,0.070829306,0.001581818
0.9285,-0.0145,-0.4725,0.1095,0.6445,-0.1895,0.8045,-0.3855,0.5315,-0.6305,11.748502,0.84756926,0.035752445
-0.8395,0.9315,0.1285,0.1715,-0.0185,-0.6955,0.6355,-0.8655,0.2905,-0.0915,11.7411465,0.854094634,0
-0.9535,-0.2755,-0.1005,0.8095,0.7015,-0.4525,0.0465,-0.1415,0.9005,-0.3495,11.7439038,0.352715297,0.003742037
-0.8625,-0.8115,-0.8025,-0.8475,0.1685,0.1555,0.2945,0.5785,-0.7765,-0.8265,12.08711599,0.300985466,0.126083629
-0.7815,-0.2135,0.0235,0.5065,-0.6315,-0.8985,0.3345,-0.6275,-0.3805,0.5385,11.75670477,0.409302043,0.119368235
-0.4135,0.8845,-0.8215,0.6755,-0.9965,-0.2205,0.6225,-0.5235,-0.1315,0.3275,11.74322213,0.453765599,0.058911759
0.5355,-0.6715,-0.3675,-0.7085,-0.8945,0.2645,-0.7615,-0.1605,-0.1415,0.5525,11.80252134,0.637472649,0.008890945
-0.2525,0.1385,0.6985,0.6905,0.3185,-0.2315,-0.7915,-0.8615,-0.7305,0.1055,11.71974014,0.909230743,0.052056329
-0.4265,-0.7235,-0.9665,-0.0245,-0.2045,0.9955,0.2985,0.6935,-0.1655,-0.1835,11.78610119,0.549956137,0.000386253
-0.8945,-0.4615,-0.2095,-0.9915,0.6765,0.0285,-0.0375,-0.7045,0.6525,-0.7995,11.71801699,0.684397716,0.00227918
-0.3535,-0.3495,0.3355,-0.4765,-0.5755,-0.4765,-0.4715,-0.5035,-0.9225,-0.9055,11.79133036,0.823974648,0.121872436
0.3115,-0.9915,-0.8635,-0.3075,0.7355,0.0395,-0.4955,0.7685,0.2545,-0.8515,11.75564374,0.436335597,0.126224161
0.0175,0.0445,0.0035,-0.8325,0.8385,0.3055,0.7075,-0.6705,-0.9555,0.4795,11.94855874,0.537007082,0.129141789
0.3065,0.7945,-0.4355,-0.1265,-0.3045,0.5425,-0.0215,-0.6785,0.4585,0.4035,11.72033349,0.347687027,0.143944946
0.1665,-0.0485,-0.5925,0.4255,0.2185,0.8755,0.2545,-0.2875,0.9665,-0.6725,11.72414857,0.485250875,0.041749495
-0.2245,0.2725,-0.3765,-0.9645,0.1725,-0.2085,-0.9965,0.2255,-0.3845,0.9005,11.72387257,0.833745918,0.004619175
0.3035,0.0395,-0.9685,0.5935,0.3015,-0.6185,-0.8715,0.7785,-0.1775,-0.2605,11.74256933,0.761720548,0.046281561
0.6065,0.8875,0.3145,-0.1455,0.5615,0.8975,-0.4985,-0.1345,-0.6425,-0.7855,11.76422487,0.469651339,0.005998001
-0.7195,-0.6775,-0.6325,-0.1865,0.6185,0.7205,-0.4665,0.9935,-0.5935,-0.1945,11.7323938,0.822620474,0.000211786
0.5535,-0.0065,-0.9265,-0.9495,0.5135,0.5655,-0.6115,0.4035,-0.8495,0.9065,11.73816792,0.769219284,0.000819878
0.7475,0.3975,0.5255,0.5555,-0.4705,0.3345,0.6455,-0.7205,0.8585,0.7165,11.71615698,0.678288748,0.031667668
0.7275,0.2795,-0.5025,-0.2785,-0.5705,-0.1095,0.7785,0.3565,0.6515,-0.4885,11.74610362,0.648261105,0
0.9375,-0.8395,-0.9905,-0.3735,-0.0065,-0.0115,-0.3515,0.3375,0.7695,0.4695,11.84235415,0.357856524,0.027919832
0.9025,0.2995,-0.4265,-0.8455,-0.4315,-0.7835,0.8265,-0.5555,-0.4135,0.4105,11.74154856,0.586561233,0.127532666
-0.9315,-0.9135,-0.4285,0.5845,0.1505,-0.7635,-0.6375,0.9595,0.1195,-0.2965,11.73032171,0.679153387,0.055809154
0.9405,-0.0875,0.9025,-0.2165,0.5535,0.5815,-0.8845,-0.5275,-0.4085,0.7195,11.73004863,0.678305472,0.043109957
-0.6275,-0.0305,0.7025,0.8015,0.4775,-0.7175,0.8355,-0.0835,-0.9185,-0.3955,11.95911107,0.490497306,0.091046535
0.2365,0.0045,0.5085,-0.1775,0.0415,-0.2035,0.3005,-0.6555,0.8845,-0.5465,11.73879277,0.723167752,0.001939456
-0.0415,-0.6765,0.3955,0.1655,0.8975,0.8525,-0.1495,0.8075,0.8475,-0.4375,11.8054698,0.558713189,0.131433945
-0.4975,0.1235,-0.0125,-0.1545,-0.5025,0.5795,-0.3335,0.6705,0.4755,0.6525,11.81843849,0.683164041,0.125187825
0.8925,0.1005,-0.1455,-0.1725,0.5325,0.7615,0.3615,-0.6265,-0.0335,0.0705,11.74611033,0.464560782,0.007730885
0.5415,0.1795,0.3325,0.5085,-0.6255,-0.9715,-0.2145,-0.0425,0.8045,0.6625,11.73639152,0.045577267,0.003579924
0.5445,0.2595,0.2185,-0.1855,-0.6405,0.3535,0.1935,-0.2555,0.1275,0.8765,11.7299948,0.119537968,0.041612194
0.0385,-0.7005,0.6575,0.2545,0.5225,0.1445,-0.1665,-0.2965,-0.4975,0.9335,11.79944512,0.192950111,0.131829281
0.5745,-0.7185,0.4565,-0.6885,-0.8835,-0.4925,0.5395,-0.0855,-0.1015,-0.8805,11.73591037,0.401958176,0
0.1845,-0.5385,-0.9935,0.6725,-0.0835,0.3765,0.6285,-0.1815,-0.2845,0.6755,11.76547987,0.382062907,0.122913644
-0.0305,-0.8345,0.9835,0.5165,-0.8915,0.0665,-0.1355,0.5835,0.9145,0.7275,11.73141499,0.575207087,0.00716058
-0.8635,-0.4545,0.2365,-0.5865,-0.7275,-0.8265,0.1645,0.9395,0.1315,-0.2655,11.77702934,0.54510908,0.02491263
-0.2415,-0.2895,-0.3005,0.6625,0.4405,-0.8885,-0.8685,0.2625,-0.8605,-0.1035,11.90196612,0.766379797,0.007060863
0.9805,-0.1185,-0.5255,0.1555,-0.4395,0.5495,0.4835,0.1125,0.6545,-0.5305,11.72106965,0.440518522,0
0.8625,0.6645,0.4285,0.4095,0.5905,-0.1765,-0.5565,0.6995,-0.3575,-0.4575,11.71781006,0.559874438,0.012622082
0.7775,-0.6135,-0.6615,-0.0325,0.0645,-0.1325,-0.2625,0.2345,-0.7735,-0.5775,11.80353772,0.353540248,0.119197952
-0.7435,0.6195,0.8165,0.4225,0.3895,-0.5125,0.0215,0.6555,-0.0355,0.4175,11.78857965,0.507789829,4.872245353
0.2975,0.3945,-0.4315,-0.0615,0.7635,0.7465,-0.4905,-0.9435,-0.2185,0.8025,11.7197955,0.532662522,0.11166184
0.6885,0.1275,0.7575,0.7095,0.4255,0.2335,0.4385,0.3825,0.8965,0.2745,11.76401027,0.640644584,0
-0.4535,0.8205,-0.4735,-0.4925,-0.4625,0.7685,0.4165,-0.3165,0.9705,-0.7805,11.75334795,0.553471069,0.02413905
0.5805,-0.6365,-0.9235,0.3265,0.8115,0.8115,0.2905,-0.2305,0.2485,0.1135,11.75718839,0.335092628,0.121418465
-0.9305,-0.6705,-0.5415,-0.5155,0.6645,0.7605,-0.1195,0.3325,0.0675,-0.9795,11.79556621,0.082944174,0.028143608
-0.4845,0.0405,0.2105,0.3395,0.0865,-0.4335,-0.5385,-0.3935,-0.2595,-0.7075,11.72471854,0.631494759,0.002164143
-0.1145,-0.8505,0.8355,0.9705,-0.3405,-0.3635,0.4825,-0.4175,-0.9925,-0.3895,11.82721958,0.424993164,0.060459529
-0.5785,-0.7615,-0.5375,-0.7415,-0.6795,-0.6565,-0.0315,0.9995,-0.6975,-0.0805,11.74037071,0.667649313,0.036680721
0.1675,0.0805,0.1715,-0.7475,-0.7235,0.5025,-0.7145,0.7215,0.1365,0.1005,11.87838964,0.78873857,0.131247141
-0.3945,0.2855,-0.3225,-0.3805,-0.2875,0.9135,-0.5795,0.9505,0.8685,0.6695,12.03028216,0.93535349,0.129587476
-0.2565,-0.9715,0.8995,0.2945,0.4645,0.2435,0.2275,-0.9745,0.9795,0.5365,11.77598885,0.694318836,0.132412361
0.1605,-0.8075,0.0595,-0.0095,-0.5675,-0.5775,-0.2035,-0.5915,0.7545,0.8485,12.09473651,0.306499226,0.143171156
0.7535,0.2205,0.6825,-0.7055,-0.6735,-0.8195,-0.3165,-0.6115,-0.6405,0.2165,11.79221828,0.607157268,0.010505756
-0.8375,0.8635,-0.9965,0.9685,-0.2245,0.8475,-0.5545,-0.0265,-0.0675,-0.2995,11.72255727,0.422521046,0.028819086
0.6905,0.5935,0.0455,0.0225,-0.7195,-0.5275,-0.2105,-0.0485,0.2245,-0.0585,11.71632805,0.184582837,0.006489787
-0.7175,0.8595,-0.8425,0.3105,-0.9435,0.9545,0.9315,-0.9495,0.5135,0.7225,11.78619887,0.81460156,0.158712837
0.0015,0.4695,-0.4045,0.0775,-0.8635,0.5265,-0.9055,0.8055,-0.2085,-0.0595,11.88253777,0.971001883,0
-0.2015,-0.9185,-0.3295,0.2355,-0.4255,0.5805,-0.8795,-0.5585,-0.4685,0.9975,11.76802569,0.771221181,0.108174396
-0.4775,0.4145,-0.9435,0.7485,-0.3075,0.6575,-0.2985,-0.7785,0.5415,-0.7365,11.74592987,0.655431489,0
-0.8215,-0.3165,-0.2995,0.9445,0.5305,0.7635,-0.0305,0.8315,0.5215,0.4015,11.7462584,0.745210956,0.008326371
-0.1385,0.2015,0.6955,0.8235,-0.3295,0.0515,0.7195,-0.4025,-0.3385,0.0335,11.72217221,0.486378219,0.138832919
-0.1735,-0.4275,0.5675,-0.0355,0.4495,-0.4945,-0.6675,0.6175,0.2445,0.7835,11.750114,0.671155681,0.036276313
0.5105,-0.3665,-0.8805,0.6565,-0.2195,-0.6055,-0.2095,0.0825,0.7105,-0.0985,11.74863073,0.013684346,0.048889263
-0.3685,0.7815,0.3495,-0.9545,0.9995,-0.4135,0.2455,-0.8465,-0.2715,0.2915,11.78222132,0.600407813,0
0.7025,-0.7335,0.2935,-0.1465,0.2165,0.0465,0.7755,0.1295,-0.4305,0.6575,11.86195234,0.543411553,0.144578248
-0.9575,-0.1975,0.5915,0.2415,-0.9255,0.3655,0.5655,-0.7525,-0.3425,0.3065,11.73271448,0.494628377,0.035931587
0.2205,0.2345,0.3565,0.1925,0.7755,0.1745,-0.8505,0.7515,-0.1265,-0.3595,11.72763353,0.724484041,0.138433204
0.5145,-0.0435,-0.1325,-0.9675,-0.4695,0.2485,-0.2385,-0.3385,0.3705,-0.4155,11.73035564,0.33308068,0.000732015
